GameDate,Team,PA,AB,R,H,HR,RBI,BB,HBP,SO,GO,FO,NP,GDP,LOB,AVG,OPS,LI_b,WPA_b,RE24_b,IP,TBF,H_p,R_p,ER,BB_p,HBP_p,K,HR_p,GSC,ERA,WHIP,LI_p,WPA_p,RE24_p,NP_total,NP_strike,IR,IS,home_away,Recent_5_Win,Recent_5_Loss,Result
2021-09-15,4,41,38,3,11,0,3,3,0,8,9,10,148,0,18,0.289,0.736,2.72,-0.244,-1.98,8.0,40,8,5,4,7,0,6,0,38,4.5,1.88,0.83,-0.258,-0.58,167,101,3,0,0,3,2,0
2021-09-15,0,40,33,5,8,0,5,7,0,6,9,8,167,1,27,0.242,0.678,1.88,0.258,0.58,9.0,41,11,3,3,3,0,8,0,36,3.0,1.56,1.31,0.242,1.98,148,94,2,0,1,2,3,1
2021-09-15,3,40,37,2,9,0,2,1,2,6,8,11,152,0,25,0.243,0.597,0.92,-0.193,-1.98,8.0,50,18,13,12,6,1,5,3,16,13.5,3.0,0.2,-0.306,-8.58,184,117,3,0,0,3,2,0
2021-09-15,9,50,42,13,18,3,12,6,1,5,7,13,184,1,31,0.429,1.19,1.01,0.304,8.56,9.0,40,9,2,1,1,2,6,0,61,1.0,1.11,0.2,0.193,1.97,152,96,0,0,1,2,3,1
2021-09-15,4,41,36,6,11,0,4,3,1,5,8,11,152,2,20,0.306,0.736,2.43,0.335,1.02,9.0,38,3,3,3,8,0,7,0,48,3.0,1.22,0.86,0.164,1.98,156,92,0,0,0,2,3,1
2021-09-15,0,38,29,3,3,0,2,8,0,7,10,10,156,1,18,0.103,0.427,3.72,-0.166,-1.97,9.0,41,11,6,4,3,1,5,0,25,4.0,1.56,0.89,-0.337,-1.02,152,98,2,1,1,3,2,0
2021-09-16,4,37,33,4,8,2,4,4,0,6,7,9,165,0,14,0.242,0.779,3.6,-0.135,-0.98,8.0,39,13,7,7,2,0,7,0,37,7.88,1.88,0.59,-0.365,-2.58,146,91,2,0,0,2,3,0
2021-09-16,7,39,36,7,13,0,7,2,0,7,7,11,146,0,15,0.361,0.867,1.93,0.366,2.56,9.0,37,8,4,4,4,0,6,2,43,4.0,1.33,1.47,0.135,0.97,165,104,2,0,1,3,2,1
2021-09-16,0,44,37,6,12,0,5,6,0,5,11,8,186,2,20,0.324,0.787,2.72,0.199,1.03,9.0,38,8,5,3,2,0,8,2,65,3.0,1.11,1.49,0.3,-0.03,128,86,0,0,0,1,4,1
2021-09-16,2,38,35,5,8,2,5,2,0,8,10,11,128,0,14,0.229,0.692,2.4,-0.3,0.03,9.0,44,12,6,5,6,0,5,0,33,5.0,2.0,0.55,-0.199,-1.02,186,111,6,4,1,4,1,0
2021-09-16,8,33,31,0,4,0,0,2,0,10,6,5,158,0,10,0.129,0.376,3.93,-0.551,-4.98,8.0,29,5,2,1,1,0,12,0,67,1.13,0.75,0.52,0.051,2.43,118,79,1,0,0,1,4,0
2021-09-16,9,29,28,2,5,0,2,1,0,12,12,5,118,1,9,0.179,0.457,1.2,-0.052,-2.42,9.0,33,4,0,0,2,0,10,0,73,0.0,0.67,1.25,0.55,4.98,158,100,2,0,1,4,1,1
2021-09-17,5,34,32,2,5,1,2,2,0,12,10,8,159,0,10,0.156,0.487,1.55,-0.278,-2.99,8.0,39,11,7,6,2,1,5,1,41,6.75,1.63,0.25,-0.223,-2.58,148,92,0,0,0,3,2,0
2021-09-17,1,39,35,7,11,1,7,2,1,5,7,8,148,0,19,0.314,0.873,1.28,0.224,2.57,9.0,34,5,2,2,2,0,12,1,77,2.0,0.78,0.24,0.277,2.97,159,106,0,0,1,2,3,1
2021-09-17,6,51,43,15,16,2,14,8,0,6,10,13,175,1,22,0.372,1.122,0.34,0.491,10.02,9.0,39,6,5,3,7,0,2,0,34,3.0,1.44,0.14,0.008,-1.04,140,87,3,1,0,3,2,1
2021-09-17,3,39,30,5,6,0,5,7,0,2,12,9,140,2,14,0.2,0.633,0.46,-0.008,1.01,9.0,51,16,15,11,8,0,6,2,0,11.0,2.67,0.11,-0.492,-10.02,175,102,2,0,1,2,3,0
2021-09-17,4,34,30,2,7,0,2,4,0,8,8,5,127,2,15,0.233,0.591,2.27,-0.117,-2.99,9.0,36,6,0,0,4,0,13,0,69,0.0,1.11,2.06,0.619,4.97,154,98,0,0,0,2,3,1
2021-09-17,7,36,32,0,6,0,0,4,0,13,9,5,154,1,18,0.188,0.497,7.34,-0.62,-4.99,9.0,34,7,2,2,4,0,8,0,63,2.0,1.22,0.65,0.119,2.97,127,82,0,0,1,3,2,0
2021-09-17,0,37,35,3,7,1,3,2,0,9,9,7,169,0,14,0.2,0.557,2.32,-0.281,-1.98,8.0,37,11,6,6,4,0,5,0,42,6.75,1.88,0.47,-0.22,-1.57,149,94,1,1,0,2,3,0
2021-09-17,2,37,32,6,11,0,6,4,0,5,13,6,149,1,15,0.344,0.874,1.22,0.221,1.57,9.0,37,7,3,3,2,0,9,1,58,3.0,1.0,0.7,0.281,1.97,169,113,1,0,1,3,2,1
2021-09-17,8,34,32,4,6,2,4,1,1,10,6,8,168,1,6,0.188,0.641,1.87,-0.205,-0.99,8.0,33,8,6,6,2,0,8,2,38,6.75,1.25,0.45,-0.295,-1.57,112,69,1,0,0,1,4,0
2021-09-17,9,33,29,6,8,2,5,2,0,8,9,6,112,1,10,0.276,0.865,0.96,0.296,1.58,9.0,34,6,4,2,1,1,10,2,60,2.0,0.78,1.25,0.206,0.97,168,106,1,0,1,4,1,1
2021-09-18,0,44,40,9,14,3,9,4,0,10,15,5,155,1,16,0.35,1.009,2.26,0.49,4.01,9.0,35,4,6,3,1,2,7,2,54,3.0,0.56,1.03,0.011,-1.01,127,89,1,0,0,0,5,1
2021-09-18,8,35,32,6,4,2,5,1,2,7,10,6,127,0,10,0.125,0.513,1.95,-0.009,1.03,9.0,44,14,9,9,4,0,10,3,36,9.0,2.0,1.04,-0.489,-4.03,155,95,6,2,1,5,0,0
2021-09-18,2,48,42,9,16,3,9,6,0,5,13,9,169,1,21,0.381,1.148,1.44,0.414,4.02,9.0,40,10,4,4,4,0,4,2,40,4.0,1.56,0.63,0.087,0.97,141,89,0,0,0,3,2,1
2021-09-18,5,40,36,4,10,2,4,4,0,4,6,14,141,1,15,0.278,0.85,1.74,-0.087,-0.98,9.0,48,16,9,9,6,0,5,3,11,9.0,2.44,0.32,-0.413,-4.03,169,96,0,0,1,2,3,0
2021-09-18,4,33,30,2,5,0,2,3,0,7,10,6,138,1,9,0.167,0.475,1.16,0.046,-3.0,8.0,51,20,13,12,8,0,7,2,7,13.5,3.5,0.31,-0.544,-8.58,222,134,3,0,0,3,2,0
2021-09-18,6,51,42,13,20,2,12,8,0,7,12,6,222,1,34,0.476,1.192,0.82,0.542,8.57,9.0,33,5,2,2,3,0,7,0,41,2.0,0.89,0.38,-0.043,2.98,138,87,3,0,1,2,3,1
2021-09-18,7,42,35,8,8,1,7,5,2,10,15,9,188,0,18,0.229,0.786,2.24,0.237,3.02,9.0,34,6,1,1,0,1,3,0,69,1.0,0.67,0.29,0.264,3.98,119,84,2,0,0,2,3,1
2021-09-18,9,34,33,1,6,0,1,0,1,3,10,5,119,0,11,0.182,0.418,1.05,-0.265,-3.98,9.0,42,8,8,7,5,2,10,1,51,7.0,1.44,0.29,-0.235,-3.03,188,111,2,1,1,3,2,0
2021-09-19,0,36,32,3,6,1,3,2,0,9,8,11,123,0,15,0.188,0.573,3.99,-0.367,-1.98,8.0,34,8,4,4,0,2,2,0,43,4.5,1.0,1.26,-0.134,0.43,122,75,0,0,0,1,4,0
2021-09-19,8,34,30,4,8,0,4,0,2,2,6,12,122,0,9,0.267,0.703,3.42,0.134,-0.42,9.0,36,6,3,2,2,0,9,1,61,2.0,0.89,1.64,0.366,1.97,123,84,0,0,1,4,1,1
2021-09-19,1,38,33,6,8,2,6,3,2,4,13,6,128,2,12,0.242,0.827,1.23,0.207,1.01,9.0,35,8,0,0,0,0,6,0,64,0.0,0.89,0.31,0.293,4.97,144,99,0,0,0,2,3,1
2021-09-19,3,35,35,0,8,0,0,0,0,6,15,5,144,1,17,0.229,0.543,1.35,-0.296,-4.99,9.0,38,8,6,6,3,2,4,2,42,6.0,1.22,0.32,-0.207,-1.01,128,82,1,0,1,3,2,0
2021-09-19,4,40,35,3,9,0,3,4,0,7,10,6,159,0,18,0.257,0.582,3.44,-0.052,-1.99,9.0,34,6,1,0,3,0,9,0,56,0.0,1.0,1.7,0.551,3.97,132,88,1,0,0,3,2,1
2021-09-19,6,34,31,1,6,0,0,3,0,9,12,8,132,2,12,0.194,0.491,2.39,-0.552,-3.98,9.0,40,9,3,3,4,0,7,0,62,3.0,1.44,1.33,0.051,1.98,159,100,6,2,1,2,3,0
2021-09-19,7,43,38,8,14,0,8,3,0,16,10,8,172,0,17,0.368,0.826,4.62,0.227,4.01,9.0,35,5,2,1,2,1,8,1,75,1.0,0.78,0.78,0.273,2.98,130,84,0,0,0,3,2,1
2021-09-19,9,35,31,2,5,1,2,2,1,8,6,3,130,1,13,0.161,0.493,2.69,-0.271,-2.97,9.0,43,14,8,8,3,0,16,0,70,8.0,1.89,1.83,-0.227,-4.03,172,111,4,2,1,2,3,0
2021-09-21,9,38,35,2,7,1,2,3,0,6,12,8,121,0,24,0.2,0.577,0.77,-0.101,-1.97,8.0,48,18,12,12,2,4,2,2,4,13.5,2.5,0.15,-0.398,-7.58,159,101,0,0,0,1,4,0
2021-09-21,1,48,41,12,18,2,11,2,4,2,8,14,159,0,24,0.439,1.183,0.62,0.398,7.57,9.0,38,7,2,2,3,0,6,1,56,2.0,1.11,0.11,0.102,1.97,121,77,2,0,1,4,1,1
2021-09-21,3,42,38,10,13,2,10,2,2,5,9,7,163,1,7,0.342,0.931,1.53,-0.054,5.03,8.0,51,20,13,7,5,1,5,0,26,7.88,3.13,0.49,-0.444,-8.58,194,117,2,1,0,4,1,0
2021-09-21,5,51,43,13,20,0,13,5,1,5,8,12,194,0,34,0.465,1.055,1.51,0.446,8.57,9.0,42,13,10,10,2,2,5,2,42,10.0,1.67,0.34,0.056,-5.03,163,99,2,2,1,1,4,1
2021-09-21,8,43,33,6,9,1,6,7,1,4,7,8,163,2,22,0.273,0.829,1.89,0.012,1.0,8.0,45,15,15,13,7,1,5,1,30,14.63,2.75,0.42,-0.51,-11.57,174,100,5,4,0,4,1,0
2021-09-21,6,45,37,15,15,1,14,7,1,5,13,8,174,3,22,0.405,1.079,1.06,0.512,11.58,9.0,43,9,6,5,7,1,4,1,42,5.0,1.78,0.68,-0.011,-1.04,163,92,5,0,1,1,4,1
2021-09-21,7,45,38,11,12,1,10,6,0,3,8,11,170,1,15,0.316,0.9,2.27,0.675,6.02,9.0,36,7,5,4,5,0,5,1,45,4.0,1.33,0.27,-0.176,-1.03,139,84,0,0,0,2,3,1
2021-09-21,0,36,30,5,7,1,5,5,0,5,9,15,139,2,5,0.233,0.733,1.02,0.176,1.01,9.0,45,12,11,8,6,0,3,1,22,8.0,2.0,0.55,-0.675,-6.03,170,112,1,1,1,3,2,0
2021-09-21,2,48,41,11,14,2,11,6,1,7,10,9,185,0,18,0.341,1.023,1.4,0.56,6.03,9.0,45,17,9,9,3,0,5,1,41,9.0,2.22,1.24,-0.062,-4.01,160,101,3,0,0,2,3,1
2021-09-21,4,45,42,9,17,1,9,3,0,5,15,5,160,2,18,0.405,0.992,2.8,0.059,4.03,9.0,48,14,11,11,6,1,7,2,22,11.0,2.22,0.51,-0.561,-6.02,185,114,4,1,1,3,2,0
2021-09-22,9,37,33,0,7,0,0,4,0,10,10,6,133,1,19,0.212,0.509,1.95,-0.189,-4.98,8.0,44,16,8,8,3,0,8,2,13,9.0,2.38,0.22,-0.31,-3.57,178,115,0,0,0,1,4,0
2021-09-22,1,44,41,8,16,2,8,3,0,8,9,6,178,0,25,0.39,1.017,0.88,0.308,3.57,9.0,37,7,0,0,4,0,10,0,67,0.0,1.22,0.23,0.19,4.97,133,91,2,0,1,4,1,1
2021-09-22,8,50,37,12,15,0,11,6,2,9,7,7,188,0,31,0.405,0.965,0.76,0.369,7.03,9.0,41,7,3,3,8,1,11,0,51,3.0,1.67,0.43,0.131,1.99,175,102,5,1,0,4,1,1
2021-09-22,6,41,32,3,7,0,3,8,1,11,6,9,175,2,22,0.219,0.796,0.92,-0.129,-1.99,9.0,50,15,12,11,6,2,9,0,10,11.0,2.33,0.13,-0.37,-7.03,188,115,5,2,1,1,4,0
2021-09-22,7,35,32,2,6,0,2,2,0,6,4,12,114,1,12,0.188,0.479,1.97,-0.003,-2.98,8.0,37,8,7,5,5,0,8,0,17,5.63,1.63,0.61,-0.496,-2.58,133,85,2,2,0,2,3,0
2021-09-22,0,37,32,7,8,0,7,5,0,8,12,9,133,1,14,0.25,0.632,1.64,0.497,2.58,9.0,35,6,2,1,2,0,6,0,65,1.0,0.89,0.31,0.004,2.97,114,82,0,0,1,3,2,1
2021-09-22,2,43,36,8,12,2,7,6,0,6,8,7,161,1,16,0.333,0.947,1.9,0.127,3.01,8.0,48,18,17,17,8,0,5,0,33,19.13,3.25,0.55,-0.625,-14.59,187,110,5,5,0,3,2,0
2021-09-22,4,48,39,17,18,0,16,8,0,5,10,9,187,1,20,0.462,1.194,1.27,0.624,14.56,9.0,43,12,8,8,6,0,6,2,38,8.0,2.0,0.89,-0.125,-3.03,161,94,4,3,1,2,3,1
2021-09-23,2,42,39,7,13,3,6,1,1,6,7,12,139,1,18,0.333,0.956,0.8,0.276,2.02,9.0,37,10,4,4,2,0,5,0,56,4.0,1.33,0.76,0.222,-0.03,141,96,3,1,0,0,5,1
2021-09-23,8,37,35,4,10,0,3,2,0,5,9,11,141,1,14,0.286,0.667,2.26,-0.224,0.01,9.0,42,13,7,7,1,1,6,3,37,7.0,1.56,0.24,-0.277,-2.02,139,94,1,1,1,5,0,0
2021-09-23,9,34,33,1,6,0,1,0,1,12,8,6,134,0,14,0.182,0.418,1.37,-0.353,-3.98,8.0,34,6,4,3,2,2,9,0,50,3.38,1.0,0.67,-0.15,1.43,123,83,6,3,0,3,2,0
2021-09-23,3,34,29,4,6,0,3,2,2,9,8,7,123,1,17,0.207,0.648,1.37,0.147,-1.44,9.0,34,6,1,1,0,1,12,0,67,1.0,0.67,1.26,0.35,3.97,134,94,2,0,1,2,3,1
2021-09-23,4,48,42,8,14,1,8,6,0,5,8,12,185,0,31,0.333,0.869,3.17,0.282,4.01,8.2,44,17,9,9,2,0,4,2,10,9.35,2.19,1.73,-0.782,-3.03,172,107,1,1,0,3,2,0
2021-09-23,5,44,41,9,17,2,9,2,0,4,11,9,172,0,15,0.415,1.003,2.34,0.784,3.04,9.0,48,14,8,8,6,0,5,1,25,8.0,2.22,1.77,-0.283,-4.03,185,112,3,0,1,2,3,1
2021-09-23,6,35,30,1,6,0,1,5,0,7,6,10,140,2,12,0.2,0.547,1.16,-0.502,-3.99,8.0,33,5,3,3,5,0,7,0,57,3.38,1.25,1.17,0.0,1.42,137,78,8,3,0,1,4,0
2021-09-23,7,33,28,3,5,0,2,5,0,7,8,8,137,0,15,0.179,0.517,2.68,-0.002,-1.42,9.0,35,6,1,1,5,0,7,0,66,1.0,1.22,1.01,0.5,3.97,140,82,0,0,1,4,1,1
2021-09-23,1,42,32,3,9,0,2,5,3,7,8,7,160,2,22,0.281,0.728,3.6,-0.05,-1.99,9.0,35,3,1,1,8,0,9,0,65,1.0,1.22,2.16,0.551,3.98,148,84,2,0,0,1,4,1
2021-09-23,0,35,27,1,3,0,1,8,0,9,12,5,148,2,16,0.111,0.425,2.93,-0.549,-3.96,9.0,42,9,3,1,5,3,7,0,59,1.0,1.56,1.04,0.05,1.97,160,90,2,1,1,4,1,0
2021-09-24,2,37,33,3,6,0,1,4,0,8,9,8,148,2,20,0.182,0.452,1.68,0.115,-2.0,8.0,42,17,11,5,1,0,7,1,15,5.63,2.25,0.22,-0.614,-5.58,158,98,2,1,0,1,4,0
2021-09-24,8,42,41,11,17,1,10,1,0,7,16,3,158,0,20,0.415,1.039,0.79,0.614,5.57,9.0,37,6,3,1,4,0,8,0,44,1.0,1.11,0.35,-0.115,1.98,148,85,1,1,1,4,1,1
2021-09-24,9,36,32,2,8,0,1,2,1,8,9,8,145,1,16,0.25,0.689,6.95,-0.307,-2.99,8.1,36,8,3,1,1,0,9,0,68,1.08,1.08,1.55,-0.193,2.97,149,101,0,0,0,2,3,0
2021-09-24,3,36,35,3,8,0,3,1,0,9,7,9,149,0,13,0.229,0.479,4.41,0.193,-2.98,9.0,36,8,2,2,2,1,8,0,67,2.0,1.11,2.37,0.308,2.97,145,98,2,1,1,3,2,1
2021-09-24,6,38,34,4,8,0,4,3,0,9,9,10,157,0,19,0.235,0.591,2.59,0.067,-0.98,9.0,33,6,1,1,1,0,7,0,61,1.0,0.78,1.09,0.431,3.97,158,101,0,0,0,1,4,1
2021-09-24,7,33,32,1,6,0,1,1,0,7,10,6,158,0,14,0.188,0.4,3.61,-0.432,-3.97,9.0,38,8,4,4,3,0,9,0,56,4.0,1.22,0.82,-0.07,0.97,157,98,0,0,1,4,1,0
2021-09-24,1,43,37,8,16,1,8,3,0,8,14,9,165,1,18,0.432,1.155,3.36,0.323,3.02,9.0,34,6,2,1,2,0,3,1,49,1.0,0.89,0.77,0.177,2.99,111,71,0,0,0,2,3,1
2021-09-24,0,34,32,2,6,1,1,2,0,3,6,7,111,1,10,0.188,0.548,1.71,-0.177,-2.98,9.0,43,16,8,8,3,0,8,1,41,8.0,2.11,0.69,-0.322,-3.03,165,110,2,2,1,3,2,0
2021-09-24,4,38,36,4,9,1,3,2,0,4,4,10,126,1,16,0.25,0.678,1.41,-0.081,0.02,8.0,42,11,9,8,6,1,8,2,45,9.0,2.13,0.69,-0.419,-4.57,182,109,5,1,0,2,3,0
2021-09-24,5,42,33,9,11,2,8,6,1,8,15,8,182,1,22,0.333,1.015,3.53,0.418,4.57,9.0,38,9,4,3,2,0,4,1,53,3.0,1.22,0.64,0.08,-0.03,126,82,0,0,1,3,2,1
2021-09-25,6,40,35,5,7,0,4,5,0,15,6,13,171,0,20,0.2,0.529,1.05,0.125,0.02,9.0,34,4,1,1,3,1,4,0,56,1.0,0.78,0.76,0.375,3.98,120,74,2,0,0,2,3,1
2021-09-25,1,34,29,1,4,0,1,3,1,4,3,9,120,0,12,0.138,0.449,1.83,-0.375,-3.98,9.0,40,7,5,4,5,0,15,0,61,4.0,1.33,0.58,-0.125,-0.02,171,105,3,2,1,3,2,0
2021-09-25,4,51,41,12,18,0,12,5,2,7,11,8,185,0,25,0.439,1.047,2.35,0.719,6.01,9.0,41,11,6,6,2,2,7,1,34,6.0,1.44,1.58,-0.219,-1.02,165,105,3,0,0,3,2,1
2021-09-25,3,41,37,6,11,1,6,2,2,7,7,10,165,1,16,0.297,0.771,2.22,0.22,1.02,9.0,51,18,12,12,5,2,7,0,25,12.0,2.56,0.87,-0.72,-6.02,185,116,6,1,1,2,3,0
2021-09-25,9,36,30,0,6,0,0,4,1,6,15,3,143,1,18,0.2,0.514,24.28,-0.732,-4.98,8.0,27,3,1,1,2,0,3,0,73,1.13,0.63,0.93,0.233,3.43,93,61,0,0,0,1,4,0
2021-09-25,2,27,25,1,3,0,1,2,0,3,6,11,93,2,3,0.12,0.305,1.65,-0.232,-3.42,9.0,36,6,0,0,4,1,6,0,66,0.0,1.11,1.97,0.733,4.98,143,91,3,0,1,4,1,1
2021-09-25,5,36,31,1,6,0,1,5,0,9,10,9,169,1,14,0.194,0.532,2.72,-0.293,-3.98,8.0,35,8,7,7,3,1,1,1,31,7.88,1.38,0.34,-0.208,-2.57,141,84,0,0,0,4,1,0
2021-09-25,0,35,29,7,8,1,7,3,1,1,4,12,141,1,10,0.276,0.87,0.9,0.208,2.59,9.0,36,6,1,1,5,0,9,0,59,1.0,1.22,0.59,0.293,3.97,169,102,3,0,1,1,4,1
2021-09-26,6,41,34,3,7,0,3,5,1,8,8,10,156,0,24,0.206,0.56,4.01,-0.097,-1.97,8.0,32,7,5,5,1,1,5,0,48,5.63,1.0,1.55,-0.403,-0.57,103,67,4,2,0,3,2,0
2021-09-26,1,32,29,5,7,0,4,1,1,5,8,11,103,1,9,0.241,0.557,3.83,0.404,0.57,9.0,41,7,3,1,5,1,8,0,51,1.0,1.33,1.18,0.098,1.98,156,100,1,1,1,2,3,1
2021-09-26,4,38,34,2,8,1,2,3,1,7,10,8,147,1,13,0.235,0.669,1.01,-0.098,-1.99,8.0,42,13,11,11,2,3,6,4,18,12.38,1.88,0.18,-0.402,-6.57,168,108,0,0,0,3,2,0
2021-09-26,3,42,37,11,13,4,11,2,3,6,11,6,168,1,17,0.351,1.24,0.61,0.403,6.58,9.0,38,8,2,2,3,1,7,1,54,2.0,1.22,0.61,0.098,1.98,147,94,2,0,1,2,3,1
2021-09-26,8,36,34,4,7,0,4,1,0,5,10,8,133,0,14,0.206,0.464,2.73,-0.049,-0.99,9.0,34,3,0,0,5,0,6,0,74,0.0,0.89,0.71,0.546,4.98,123,75,1,0,0,1,4,1
2021-09-26,7,34,28,0,3,0,0,5,0,6,13,8,123,0,14,0.107,0.349,2.0,-0.546,-4.98,9.0,36,7,4,4,1,0,5,0,57,4.0,0.89,0.79,0.047,0.97,133,92,4,2,1,4,1,0
2021-09-26,9,33,31,0,5,0,0,1,0,9,6,13,124,0,11,0.161,0.349,2.51,-0.688,-4.98,8.2,32,5,1,1,1,1,5,0,77,1.04,0.69,1.83,0.186,4.97,128,81,2,0,0,0,5,0
2021-09-26,2,32,30,1,5,0,1,1,1,5,4,13,128,0,9,0.167,0.419,5.76,-0.187,-4.99,9.0,33,5,0,0,1,0,9,0,78,0.0,0.67,1.58,0.686,4.98,124,84,0,0,1,5,0,1
2021-09-26,5,42,36,5,8,0,3,5,1,8,6,8,168,0,22,0.222,0.555,4.8,-0.431,0.01,8.0,36,9,6,6,4,0,8,1,34,6.75,1.63,0.9,-0.068,-1.58,134,88,0,0,0,3,2,0
2021-09-26,0,36,32,6,9,1,6,4,0,8,5,14,134,0,14,0.281,0.767,1.89,0.068,1.57,9.0,42,8,5,2,5,1,8,0,60,2.0,1.44,1.62,0.431,-0.02,168,100,4,3,1,2,3,1
2021-09-28,4,38,33,2,6,0,1,4,1,11,8,5,143,0,26,0.182,0.471,3.11,-0.225,-2.98,8.0,36,10,5,5,4,0,9,0,51,5.63,1.75,0.61,-0.274,-0.58,153,93,2,0,0,2,3,0
2021-09-28,8,36,32,5,10,0,3,4,0,9,8,7,153,1,16,0.313,0.795,1.74,0.276,0.57,9.0,38,6,2,1,4,1,11,0,56,1.0,1.11,1.02,0.225,2.98,143,87,3,0,1,3,2,1
2021-09-28,1,34,32,1,6,0,0,2,0,5,8,7,142,2,11,0.188,0.423,1.71,-0.276,-3.98,8.0,33,9,5,5,2,0,5,0,40,5.63,1.38,0.28,-0.224,-0.58,136,88,0,0,0,2,3,0
2021-09-28,7,33,31,5,9,0,5,2,0,5,15,5,136,0,7,0.29,0.72,0.91,0.223,0.58,9.0,34,6,1,0,2,0,5,0,54,0.0,0.89,0.49,0.276,3.97,142,95,0,0,1,3,2,1
2021-09-28,0,47,42,9,15,0,9,3,1,8,6,5,160,0,24,0.357,0.833,3.07,0.059,4.0,8.0,39,8,10,10,8,0,11,2,29,11.25,2.0,0.69,-0.561,-5.57,159,97,0,0,0,2,3,0
2021-09-28,9,39,31,10,8,2,10,8,0,11,12,8,159,0,13,0.258,0.862,1.41,0.562,5.55,9.0,47,15,9,8,3,1,8,0,27,8.0,2.0,1.45,-0.061,-4.02,160,106,2,2,1,3,2,1
2021-09-28,5,41,33,7,10,2,7,5,0,8,14,6,172,1,18,0.303,0.86,1.45,0.253,2.01,9.0,33,4,2,2,3,0,6,1,63,2.0,0.78,0.73,0.246,2.97,128,87,0,0,0,1,4,1
2021-09-28,2,33,30,2,4,1,2,3,0,6,8,9,128,2,12,0.133,0.512,1.52,-0.246,-2.98,9.0,41,10,7,7,5,0,8,2,61,7.0,1.67,0.57,-0.253,-2.02,172,108,0,0,1,4,1,0
2021-09-29,1,42,40,8,14,1,8,0,1,5,8,8,156,1,19,0.35,0.841,1.22,0.339,3.01,9.0,37,7,3,3,4,0,8,1,59,3.0,1.22,0.29,0.161,1.99,149,88,0,0,0,2,3,1
2021-09-29,7,37,32,3,7,1,2,4,0,8,15,6,149,1,15,0.219,0.65,1.51,-0.162,-1.98,9.0,42,14,8,8,0,1,5,1,19,8.0,1.56,0.16,-0.338,-3.03,156,101,0,0,1,3,2,0
2021-09-29,0,24,18,1,3,0,1,6,0,4,6,4,98,0,20,0.167,0.542,10.37,-0.269,-1.79,4.0,20,6,4,4,3,0,1,1,32,9.0,2.25,0.8,-0.23,-1.79,76,49,0,0,0,2,3,0
2021-09-29,9,20,16,4,6,1,4,3,0,1,8,3,76,1,10,0.375,1.2,7.09,0.23,1.79,5.0,24,3,1,1,6,0,4,0,55,1.8,1.8,1.18,0.27,1.77,98,53,0,0,1,3,2,1
2021-09-30,1,40,31,4,6,0,4,7,1,8,7,10,155,2,23,0.194,0.608,2.31,0.14,-0.99,8.0,46,14,12,10,5,3,6,0,20,11.25,2.38,0.51,-0.638,-7.58,177,106,7,2,0,3,2,0
2021-09-30,8,46,33,12,14,0,11,5,3,6,8,10,177,2,28,0.424,1.034,0.72,0.638,7.58,9.0,40,6,4,4,7,1,8,0,46,4.0,1.44,1.14,-0.138,0.96,155,94,6,2,1,2,3,1
2021-09-30,6,37,32,2,6,0,1,5,0,9,6,7,150,1,11,0.188,0.61,1.7,-0.245,-2.97,8.0,37,10,6,6,3,0,10,2,44,6.75,1.63,0.4,-0.255,-1.56,162,105,1,1,0,1,4,0
2021-09-30,2,37,33,6,10,2,6,3,0,10,12,5,162,0,16,0.303,0.957,1.78,0.256,1.57,9.0,37,6,2,2,5,0,9,0,61,2.0,1.22,0.69,0.244,2.98,150,89,5,0,1,4,1,1
2021-09-30,3,39,35,2,9,0,2,3,0,3,9,6,125,1,25,0.257,0.659,2.83,-0.154,-2.98,9.0,36,6,0,0,3,0,11,0,70,0.0,1.0,1.71,0.653,4.97,142,96,0,0,0,4,1,1
2021-09-30,0,36,33,0,6,0,0,3,0,11,11,12,142,1,18,0.182,0.492,3.77,-0.654,-4.99,9.0,39,9,2,1,3,0,3,0,59,1.0,1.33,0.78,0.153,2.98,125,80,1,0,1,1,4,0
2021-09-30,7,42,33,4,7,0,4,8,1,9,6,6,186,1,22,0.212,0.623,1.57,-0.189,-0.97,8.0,40,14,8,6,2,0,10,0,19,6.75,2.0,0.25,-0.31,-3.58,158,103,2,0,0,3,2,0
2021-09-30,4,40,36,8,14,0,8,2,0,10,8,8,158,1,23,0.389,0.872,0.78,0.308,3.58,9.0,42,7,4,4,8,1,9,0,69,4.0,1.67,0.4,0.191,0.97,186,106,5,1,1,2,3,1
2021-09-30,5,38,35,2,6,2,2,2,1,6,4,11,172,0,15,0.171,0.58,2.25,-0.243,-1.96,8.0,33,9,6,6,1,0,7,4,34,6.75,1.25,0.2,-0.258,-2.58,109,85,0,0,0,2,3,0
2021-09-30,9,33,31,6,9,4,6,1,0,7,12,11,109,1,6,0.29,1.023,0.67,0.26,2.57,9.0,38,6,2,2,2,1,6,2,59,2.0,0.89,0.38,0.241,1.97,172,120,2,0,1,3,2,1
2021-10-01,1,34,31,2,5,0,2,3,0,7,9,4,125,0,10,0.161,0.396,3.53,-0.115,-2.99,9.0,34,7,0,0,2,0,11,0,74,0.0,1.0,1.75,0.615,4.97,130,91,0,0,0,3,2,1
2021-10-01,8,34,32,0,7,0,0,2,0,11,7,12,130,1,11,0.219,0.484,2.52,-0.615,-4.97,9.0,34,5,2,2,3,0,7,0,58,2.0,0.89,1.46,0.114,2.98,125,87,5,2,1,2,3,0
